Поезд/Нитка,Дней до отправления,Станция отп.,Станция назн.,Тип/Кл.обсл.,Кол-во прод. мест,Сумма по бил.,Сумма по плац.,Сумма серв. усл.,Итого сумма билета,Расстояние 
461Й,43,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1668.4,252
461Й,43,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1376.3,252
461Й,43,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1668.4,252
461Й,43,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1120.8,252
461Й,43,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
461Й,43,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,43,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
803С,43,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,43,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,43,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
803С,43,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
803С,43,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
113А,43,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1483.9,252
113А,43,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,43,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,43,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
113А,43,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
113А,43,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
801С,44,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
801С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
801С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
801С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
808С,44,КРАСНОДАР,АДЛЕР,1С,1,,,0.0,2971.2,252
808С,44,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
808С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
808С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
531Г,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1319.6,252
531Г,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1597.5,252
531Г,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1597.5,252
531Г,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1076.5,252
531Г,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
531Г,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
531Г,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
471М,44,КРАСНОДАР,АДЛЕР,1Л,1,,,384.0,4926.5,252
471М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1498.3,252
471М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1820.9,252
471М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1498.3,252
471М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1820.9,252
471М,44,КРАСНОДАР,АДЛЕР,3Д,1,,,188.2,1380.1,252
471М,44,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
471М,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
269Ч,44,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,1736.6,252
269Ч,44,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,2077.8,252
269Ч,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1572.6,252
269Ч,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1572.6,252
269Ч,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1572.6,252
269Ч,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1913.8,252
269Ч,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2340.2,252
269Ч,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1274.1,252
269Ч,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
269Ч,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
459В,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1874.9,252
459В,44,КРАСНОДАР,АДЛЕР,2Л,1,,,208.0,1791.5,252
459В,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
459В,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
459В,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
468М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1625.9,252
468М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1342.3,252
468М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1455.6,252
468М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1625.9,252
468М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
468М,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1094.3,252
468М,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
468М,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
468М,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
506Ж,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1126.8,252
506Ж,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1356.5,252
506Ж,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1126.8,252
506Ж,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1356.5,252
506Ж,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,925.8,252
506Ж,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
506Ж,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
127Ы,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1572.6,252
127Ы,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1913.8,252
127Ы,44,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1736.6,252
127Ы,44,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2077.8,252
127Ы,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
127Ы,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
127Ы,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
642С,44,КРАСНОДАР,АДЛЕР,1Э,1,,,666.0,5922.4,252
642С,44,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1383.7,252
642С,44,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,1457.3,252
642С,44,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,1728.6,252
642С,44,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1457.3,252
642С,44,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1728.6,252
642С,44,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1728.6,252
642С,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1976.1,252
642С,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
257Я,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1939.4,252
257Я,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,2231.7,252
257Я,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1782.0,252
257Я,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1782.0,252
257Я,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
257Я,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
257Я,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
037Г,44,КРАСНОДАР,АДЛЕР,1Э,1,,,2563.0,7813.6,252
037Г,44,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3217.8,252
037Г,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,2135.7,252
037Г,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1828.5,252
117Й,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1504.4,252
117Й,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1828.5,252
117Й,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1220.9,252
117Й,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1386.5,252
117Й,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1681.2,252
117Й,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1128.8,252
117Й,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
117Й,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
117Й,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
014Ж,44,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,5085.1,252
014Ж,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1896.7,252
014Ж,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2319.0,252
014Ж,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
014Ж,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
083М,44,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,5180.1,252
083М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1672.4,252
083М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2038.5,252
083М,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1284.9,252
083М,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
083М,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
083М,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
353Е,44,КРАСНОДАР,АДЛЕР,2Ц,1,,,260.0,1507.6,252
353Е,44,КРАСНОДАР,АДЛЕР,2Ц,1,,,260.0,1819.7,252
353Е,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1182.9,252
353Е,44,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2186.6,252
353Е,44,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2498.7,252
353Е,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1455.6,252
353Е,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1767.7,252
353Е,44,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2186.6,252
353Е,44,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2498.7,252
353Е,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
353Е,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
353Е,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
821С,44,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
821С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
821С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
821С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
815С,44,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
815С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
815С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
815С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,44,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
829С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
829С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
829С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
575Й,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1075.7,252
575Й,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1292.7,252
575Й,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1292.7,252
575Й,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
575Й,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
345Е,44,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4361.1,252
345Е,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1455.6,252
345Е,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
345Е,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1923.6,252
345Е,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1923.7,252
345Е,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1580.6,252
345Е,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1923.6,252
345Е,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1280.3,252
345Е,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
345Е,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
345Е,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,44,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
803С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
803С,44,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
803С,44,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
113А,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1483.9,252
113А,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1483.9,252
113А,44,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,44,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1146.3,252
113А,44,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
113А,44,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
113А,44,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
801С,45,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
801С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
801С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,45,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
801С,45,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
808С,45,КРАСНОДАР,АДЛЕР,1С,1,,,0.0,2971.2,252
808С,45,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
808С,45,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
808С,45,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
497Г,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1455.6,252
497Г,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
497Г,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1455.6,252
497Г,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
497Г,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1182.9,252
497Г,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
497Г,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
471М,45,КРАСНОДАР,АДЛЕР,1Л,1,,,384.0,4926.5,252
471М,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1820.9,252
471М,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1498.3,252
471М,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1820.9,252
471М,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1360.1,252
471М,45,КРАСНОДАР,АДЛЕР,3Д,1,,,188.2,1380.1,252
471М,45,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
471М,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
273И,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1700.5,252
273И,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1402.1,252
273И,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1700.5,252
273И,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
273И,45,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
273И,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
459В,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1874.9,252
459В,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1541.6,252
459В,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1874.9,252
459В,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1134.1,252
459В,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
459В,45,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
459В,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
360Ч,45,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,2073.5,252
360Ч,45,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,2498.8,252
360Ч,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1909.5,252
360Ч,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2334.8,252
360Ч,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2334.8,252
360Ч,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1271.5,252
360Ч,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
360Ч,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
360Ч,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
465Ж,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1016.2,252
465Ж,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1117.3,252
465Ж,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1218.3,252
465Ж,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1344.5,252
465Ж,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1117.3,252
465Ж,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1344.5,252
465Ж,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,881.5,252
465Ж,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,965.7,252
465Ж,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
465Ж,45,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
465Ж,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
463У,45,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4200.4,252
463У,45,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,1689.5,252
463У,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1262.1,252
463У,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1379.2,252
463У,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1525.5,252
463У,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1672.0,252
463У,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1713.8,252
463У,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1149.2,252
463У,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1262.1,252
463У,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1525.5,252
463У,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
463У,45,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
463У,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
642С,45,КРАСНОДАР,АДЛЕР,1Э,1,,,666.0,5546.9,252
642С,45,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1383.7,252
642С,45,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,1457.3,252
642С,45,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,1728.6,252
642С,45,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1457.3,252
642С,45,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1728.6,252
642С,45,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1728.6,252
642С,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1976.1,252
642С,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
357Й,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1285.6,252
357Й,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1555.0,252
357Й,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1285.6,252
357Й,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1555.0,252
357Й,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1049.9,252
357Й,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
079Я,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2066.3,252
079Я,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
079Я,45,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
079Я,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
037Г,45,КРАСНОДАР,АДЛЕР,1Э,1,,,2563.0,8688.7,252
037Г,45,КРАСНОДАР,АДЛЕР,2Х,1,,,412.0,3174.2,252
037Г,45,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1688.2,252
037Г,45,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3010.7,252
037Г,45,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3010.7,252
037Г,45,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,2135.7,252
037Г,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1828.5,252
117Й,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1220.9,252
117Й,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1681.2,252
117Й,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1128.8,252
117Й,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
117Й,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
117Й,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
014Ж,45,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4749.4,252
014Ж,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1743.3,252
014Ж,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2127.0,252
014Ж,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1274.1,252
014Ж,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
014Ж,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
083М,45,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,5180.1,252
083М,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1284.9,252
083М,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
083М,45,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
083М,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
353Е,45,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1507.6,252
353Е,45,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1819.7,252
353Е,45,КРАСНОДАР,АДЛЕР,2Ц,1,,,260.0,1507.6,252
353Е,45,КРАСНОДАР,АДЛЕР,2Ц,1,,,260.0,1819.7,252
353Е,45,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1182.9,252
353Е,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1455.6,252
353Е,45,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1767.7,252
353Е,45,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2498.7,252
353Е,45,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
353Е,45,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
353Е,45,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
821С,45,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
821С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
821С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,45,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
821С,45,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
815С,45,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
815С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
815С,45,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
815С,45,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,45,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
829С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
829С,45,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,45,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
829С,45,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
