Поезд/Нитка,Дней до отправления,Станция отп.,Станция назн.,Тип/Кл.обсл.,Кол-во прод. мест,Сумма по бил.,Сумма по плац.,Сумма серв. усл.,Итого сумма билета,Расстояние
526С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
532С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1736.4,284
532С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1736.4,284
532С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1736.4,284
532С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
532С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
532С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
270С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,372.0,2248.4,284
270С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
270С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
270С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
270С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
270С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
270С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
583С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1163.3,284
583С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1476.3,284
583С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
084С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
084С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
084С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
109С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2169.7,284
109С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2169.7,284
109С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1434.1,284
109С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
109С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
138С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,6935.7,284
138С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,412.0,2690.8,284
138С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2690.8,284
138С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2690.8,284
138С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,2135.7,284
138С,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
104Ж,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,7576.8,284
104Ж,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Б,1,,,347.0,2937.7,284
104Ж,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2614.1,284
104Ж,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,3002.7,284
104Ж,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
030Й,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,3049.2,284
030Й,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,3049.2,284
030Й,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,3049.2,284
030Й,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,2135.7,284
030Й,1,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
036С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Х,1,,,347.0,2087.0,284
036С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Х,1,,,307.0,2354.0,284
036С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
282С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
282С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1666.5,284
282С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
282С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
282С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
489С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,93.1,2260.6,284
489С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,2228.5,284
489С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,2334.8,284
489С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,93.1,1241.9,284
489С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Д,1,,,93.1,1241.9,284
489С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Л,1,,,188.2,1320.5,284
556С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1398.9,284
556С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
556С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
306С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1126.9,284
306С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1126.9,284
306С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1289.1,284
306С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
306С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
642Ж,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1879.4,284
642Ж,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1879.4,284
642Ж,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1879.4,284
642Ж,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2764.7,284
642Ж,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2764.7,284
642Ж,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2764.7,284
642Ж,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1976.1,284
642Ж,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
259С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
259С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
259С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
360С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,372.0,2498.8,284
360С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2334.8,284
360С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
360С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
271С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,5013.8,284
271С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,5013.8,284
271С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1673.3,284
271С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1673.3,284
271С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2039.7,284
271С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1673.3,284
271С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
271С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
271С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
472С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Л,1,,,384.0,4926.5,284
472С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1337.0,284
472С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1820.9,284
472С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1337.0,284
472С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Д,1,,,188.2,1380.1,284
472С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Т,1,,,188.2,1380.1,284
472С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
808Э,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2971.2,284
808Э,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
808Э,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4467.8,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2233.6,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
118С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
174С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,218.4,2596.3,284
174С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,1003.5,3381.4,284
174С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1226.8,284
174С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
174С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
286С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4895.2,284
286С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1490.2,284
286С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2039.7,284
286С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1490.2,284
286С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1490.2,284
286С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
286С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
286С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
501С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4450.7,284
501С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1674.1,284
501С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2040.6,284
501С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1674.1,284
501С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
501С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
501С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
340С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4969.8,284
340С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1861.3,284
340С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1861.3,284
340С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1861.3,284
340С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
340С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
340С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
460С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1874.9,284
460С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1874.9,284
460С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
460С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
806Э,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
806Э,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
806Э,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
326С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,2419.0,6442.4,284
326С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1674.0,284
326С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1674.0,284
326С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,899.0,2365.0,284
326С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,899.0,2365.0,284
326С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
326С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
326С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
498С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1923.6,284
498С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2352.5,284
498С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1923.6,284
498С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
498С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
498С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
476С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,2914.8,284
476С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1212.9,284
476С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1212.9,284
476С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1141.8,284
476С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1141.8,284
476С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
493С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1751.8,284
493С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1751.8,284
493С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1674.6,284
493С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1476.3,284
493С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Л,1,,,188.2,1411.9,284
493С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1476.3,284
493С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
084С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,5180.1,284
084С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
084С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
084С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
109С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2169.7,284
109С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2169.7,284
109С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2169.7,284
109С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2660.1,284
109С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
109С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
138С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,6935.7,284
138С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,412.0,2690.8,284
138С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,412.0,3450.4,284
138С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1826.3,284
138С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,2690.8,284
138С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2690.8,284
138С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,2135.7,284
138С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,2135.7,284
138С,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
104Ж,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,2614.1,284
104Ж,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2614.1,284
104Ж,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
030Й,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,3049.2,284
030Й,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,3049.2,284
030Й,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,3049.2,284
030Й,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,3049.2,284
030Й,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,2135.7,284
030Й,2,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
036С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,5368.6,284
036С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Б,1,,,347.0,2394.0,284
036С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Х,1,,,347.0,2394.0,284
036С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
080С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,5370.1,284
080С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
302С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,93.1,2260.6,284
302С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,93.1,2260.6,284
302С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,93.1,1241.9,284
302С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Д,1,,,93.1,1241.9,284
567С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1858.0,284
567С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
567С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
306С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1862.1,284
306С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1862.1,284
306С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
642Ж,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1879.4,284
642Ж,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,2764.7,284
642Ж,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1879.4,284
642Ж,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1879.4,284
642Ж,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2286.1,284
642Ж,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2764.7,284
642Ж,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1879.4,284
642Ж,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1976.1,284
642Ж,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1976.1,284
642Ж,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
259С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
259С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
513С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1824.4,284
513С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1501.2,284
513С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1824.4,284
513С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1743.6,284
513С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1743.6,284
513С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
513С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
513С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
513С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
472С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1337.0,284
472С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1337.0,284
472С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
472С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
808Э,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2971.2,284
808Э,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
808Э,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
808Э,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
118С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4467.8,284
118С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1504.4,284
118С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,3,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
